Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
14-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,20964,6421,5718,33103
14-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,31583,10883,4988,47454
14-10-2023,Lok Ma Chau,Arrival,13981,3188,400,17569
14-10-2023,Lok Ma Chau,Departure,15301,5934,728,21963
14-10-2023,Man Kam To,Arrival,0,0,0,0
14-10-2023,Man Kam To,Departure,0,0,0,0
14-10-2023,Sha Tau Kok,Arrival,0,0,0,0
14-10-2023,Sha Tau Kok,Departure,0,0,0,0
14-10-2023,Shenzhen Bay,Arrival,27447,16238,1036,44721
14-10-2023,Shenzhen Bay,Departure,37934,17627,2394,57955
14-10-2023,China Ferry Terminal,Arrival,582,894,82,1558
14-10-2023,China Ferry Terminal,Departure,1063,654,172,1889
14-10-2023,Harbour Control,Arrival,1,0,11,12
14-10-2023,Harbour Control,Departure,129,0,48,177
14-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
14-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
14-10-2023,Macau Ferry Terminal,Arrival,5682,1218,2709,9609
14-10-2023,Macau Ferry Terminal,Departure,8450,1306,2493,12249
15-10-2023,Airport,Arrival,31351,6516,15586,53453
15-10-2023,Airport,Departure,26771,7004,17844,51619
15-10-2023,Express Rail Link West Kowloon,Arrival,22117,14297,897,37311
15-10-2023,Express Rail Link West Kowloon,Departure,12138,19494,3302,34934
15-10-2023,Hung Hom,Arrival,0,0,0,0
15-10-2023,Hung Hom,Departure,0,0,0,0
15-10-2023,Lo Wu,Arrival,92498,14073,583,107154
15-10-2023,Lo Wu,Departure,60347,18533,891,79771
15-10-2023,Lok Ma Chau Spur Line,Arrival,71120,19144,360,90624
15-10-2023,Lok Ma Chau Spur Line,Departure,52183,20427,454,73064
15-10-2023,Heung Yuen Wai,Arrival,29389,10089,110,39588
15-10-2023,Heung Yuen Wai,Departure,21745,4455,102,26302
15-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,37746,7449,4552,49747
15-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,23050,10459,5567,39076
15-10-2023,Lok Ma Chau,Arrival,21675,2439,245,24359
15-10-2023,Lok Ma Chau,Departure,10675,3754,813,15242
15-10-2023,Man Kam To,Arrival,0,0,0,0
15-10-2023,Man Kam To,Departure,0,0,0,0
15-10-2023,Sha Tau Kok,Arrival,0,0,0,0
15-10-2023,Sha Tau Kok,Departure,0,0,0,0
15-10-2023,Shenzhen Bay,Arrival,45033,11010,770,56813
15-10-2023,Shenzhen Bay,Departure,27553,12769,2090,42412
15-10-2023,China Ferry Terminal,Arrival,1270,534,87,1891
15-10-2023,China Ferry Terminal,Departure,533,847,160,1540
15-10-2023,Harbour Control,Arrival,0,0,90,90
15-10-2023,Harbour Control,Departure,32,0,19,51
15-10-2023,Kai Tak Cruise Terminal,Arrival,1178,263,30,1471
15-10-2023,Kai Tak Cruise Terminal,Departure,1181,180,142,1503
15-10-2023,Macau Ferry Terminal,Arrival,8826,947,1975,11748
15-10-2023,Macau Ferry Terminal,Departure,6325,1334,2378,10037
16-10-2023,Airport,Arrival,27221,6600,14823,48644
16-10-2023,Airport,Departure,26057,5374,14935,46366
16-10-2023,Express Rail Link West Kowloon,Arrival,12718,12364,896,25978
16-10-2023,Express Rail Link West Kowloon,Departure,11891,12185,2303,26379
16-10-2023,Hung Hom,Arrival,0,0,0,0
16-10-2023,Hung Hom,Departure,0,0,0,0
16-10-2023,Lo Wu,Arrival,57137,11734,485,69356
16-10-2023,Lo Wu,Departure,53606,12393,710,66709
16-10-2023,Lok Ma Chau Spur Line,Arrival,45089,12037,296,57422
16-10-2023,Lok Ma Chau Spur Line,Departure,44463,11522,399,56384
16-10-2023,Heung Yuen Wai,Arrival,16360,8870,58,25288
16-10-2023,Heung Yuen Wai,Departure,17006,3020,95,20121
16-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,18690,5035,3379,27104
16-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,15712,10209,3795,29716
16-10-2023,Lok Ma Chau,Arrival,11240,2698,256,14194
16-10-2023,Lok Ma Chau,Departure,8013,3215,733,11961
16-10-2023,Man Kam To,Arrival,0,0,0,0
16-10-2023,Man Kam To,Departure,0,0,0,0
16-10-2023,Sha Tau Kok,Arrival,0,0,0,0
16-10-2023,Sha Tau Kok,Departure,0,0,0,0
16-10-2023,Shenzhen Bay,Arrival,22994,8546,823,32363
16-10-2023,Shenzhen Bay,Departure,22590,9235,1573,33398
16-10-2023,China Ferry Terminal,Arrival,682,537,72,1291
16-10-2023,China Ferry Terminal,Departure,814,616,134,1564
16-10-2023,Harbour Control,Arrival,2,2,43,47
16-10-2023,Harbour Control,Departure,0,1,34,35
16-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
16-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
16-10-2023,Macau Ferry Terminal,Arrival,6440,982,1888,9310
16-10-2023,Macau Ferry Terminal,Departure,5088,1151,2082,8321
17-10-2023,Airport,Arrival,24767,5746,12906,43419
17-10-2023,Airport,Departure,23512,5010,13548,42070
17-10-2023,Express Rail Link West Kowloon,Arrival,11062,12623,1454,25139
17-10-2023,Express Rail Link West Kowloon,Departure,10775,9914,1454,22143
17-10-2023,Hung Hom,Arrival,0,0,0,0
17-10-2023,Hung Hom,Departure,0,0,0,0
17-10-2023,Lo Wu,Arrival,52958,10725,578,64261
17-10-2023,Lo Wu,Departure,51061,11572,638,63271
17-10-2023,Lok Ma Chau Spur Line,Arrival,42461,12202,265,54928
17-10-2023,Lok Ma Chau Spur Line,Departure,43881,11864,323,56068
17-10-2023,Heung Yuen Wai,Arrival,16001,11845,101,27947
17-10-2023,Heung Yuen Wai,Departure,17056,2758,151,19965
17-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14704,4779,3029,22512
17-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14687,11362,3526,29575
17-10-2023,Lok Ma Chau,Arrival,9234,3015,368,12617
17-10-2023,Lok Ma Chau,Departure,8024,2576,519,11119
17-10-2023,Man Kam To,Arrival,0,0,0,0
17-10-2023,Man Kam To,Departure,0,0,0,0
17-10-2023,Sha Tau Kok,Arrival,0,0,0,0
17-10-2023,Sha Tau Kok,Departure,0,0,0,0
17-10-2023,Shenzhen Bay,Arrival,21471,11531,900,33902
17-10-2023,Shenzhen Bay,Departure,21068,7675,1187,29930
17-10-2023,China Ferry Terminal,Arrival,558,461,71,1090
17-10-2023,China Ferry Terminal,Departure,628,429,76,1133
17-10-2023,Harbour Control,Arrival,83,2,44,129
17-10-2023,Harbour Control,Departure,3,21,77,101
17-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
17-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
17-10-2023,Macau Ferry Terminal,Arrival,5054,863,1787,7704
17-10-2023,Macau Ferry Terminal,Departure,4585,1197,1826,7608
18-10-2023,Airport,Arrival,23731,6517,14328,44576
18-10-2023,Airport,Departure,29422,4962,13611,47995
18-10-2023,Express Rail Link West Kowloon,Arrival,10826,13180,1871,25877
18-10-2023,Express Rail Link West Kowloon,Departure,11392,10731,1193,23316
18-10-2023,Hung Hom,Arrival,0,0,0,0
18-10-2023,Hung Hom,Departure,0,0,0,0
18-10-2023,Lo Wu,Arrival,50624,10439,595,61658
18-10-2023,Lo Wu,Departure,49187,11206,591,60984
18-10-2023,Lok Ma Chau Spur Line,Arrival,41168,11806,344,53318
18-10-2023,Lok Ma Chau Spur Line,Departure,41427,12120,301,53848
18-10-2023,Heung Yuen Wai,Arrival,14341,9550,200,24091
18-10-2023,Heung Yuen Wai,Departure,15104,2653,103,17860
18-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13481,4694,3176,21351
18-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14133,13128,3279,30540
18-10-2023,Lok Ma Chau,Arrival,9194,2637,439,12270
18-10-2023,Lok Ma Chau,Departure,7359,3020,469,10848
18-10-2023,Man Kam To,Arrival,0,0,0,0
18-10-2023,Man Kam To,Departure,0,0,0,0
18-10-2023,Sha Tau Kok,Arrival,0,0,0,0
18-10-2023,Sha Tau Kok,Departure,0,0,0,0
18-10-2023,Shenzhen Bay,Arrival,20083,9130,1355,30568
18-10-2023,Shenzhen Bay,Departure,19377,7680,1004,28061
18-10-2023,China Ferry Terminal,Arrival,599,440,99,1138
18-10-2023,China Ferry Terminal,Departure,599,368,55,1022
18-10-2023,Harbour Control,Arrival,0,0,43,43
18-10-2023,Harbour Control,Departure,0,0,62,62
18-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
18-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
18-10-2023,Macau Ferry Terminal,Arrival,4708,928,1789,7425
18-10-2023,Macau Ferry Terminal,Departure,4274,1336,1833,7443
19-10-2023,Airport,Arrival,24194,7090,17346,48630
19-10-2023,Airport,Departure,35982,5093,14025,55100
19-10-2023,Express Rail Link West Kowloon,Arrival,10302,14382,2338,27022
19-10-2023,Express Rail Link West Kowloon,Departure,12759,12126,1030,25915
19-10-2023,Hung Hom,Arrival,0,0,0,0
19-10-2023,Hung Hom,Departure,0,0,0,0
19-10-2023,Lo Wu,Arrival,48751,9864,673,59288
19-10-2023,Lo Wu,Departure,49453,11089,697,61239
19-10-2023,Lok Ma Chau Spur Line,Arrival,39553,11322,343,51218
19-10-2023,Lok Ma Chau Spur Line,Departure,42721,12002,287,55010
19-10-2023,Heung Yuen Wai,Arrival,14237,7474,233,21944
19-10-2023,Heung Yuen Wai,Departure,15054,2602,76,17732
19-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13601,4260,2700,20561
19-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14901,12032,3074,30007
19-10-2023,Lok Ma Chau,Arrival,8687,2575,516,11778
19-10-2023,Lok Ma Chau,Departure,7666,2844,467,10977
19-10-2023,Man Kam To,Arrival,0,0,0,0
19-10-2023,Man Kam To,Departure,0,0,0,0
19-10-2023,Sha Tau Kok,Arrival,0,0,0,0
19-10-2023,Sha Tau Kok,Departure,0,0,0,0
19-10-2023,Shenzhen Bay,Arrival,19880,8608,1632,30120
19-10-2023,Shenzhen Bay,Departure,21134,8179,1064,30377
19-10-2023,China Ferry Terminal,Arrival,490,492,153,1135
19-10-2023,China Ferry Terminal,Departure,627,387,93,1107
19-10-2023,Harbour Control,Arrival,0,0,46,46
19-10-2023,Harbour Control,Departure,4,0,76,80
19-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
19-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
19-10-2023,Macau Ferry Terminal,Arrival,4408,783,1705,6896
19-10-2023,Macau Ferry Terminal,Departure,4615,1300,1618,7533
20-10-2023,Airport,Arrival,26976,7098,18230,52304
20-10-2023,Airport,Departure,43454,4964,12620,61038
20-10-2023,Express Rail Link West Kowloon,Arrival,11632,14960,1993,28585
20-10-2023,Express Rail Link West Kowloon,Departure,27229,12704,1344,41277
20-10-2023,Hung Hom,Arrival,0,0,0,0
20-10-2023,Hung Hom,Departure,0,0,0,0
20-10-2023,Lo Wu,Arrival,52975,11464,650,65089
20-10-2023,Lo Wu,Departure,71576,12882,722,85180
20-10-2023,Lok Ma Chau Spur Line,Arrival,43533,13668,440,57641
20-10-2023,Lok Ma Chau Spur Line,Departure,60631,14274,350,75255
20-10-2023,Heung Yuen Wai,Arrival,15991,5938,117,22046
20-10-2023,Heung Yuen Wai,Departure,20910,3118,88,24116
20-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,15215,4614,3407,23236
20-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,25851,9043,3467,38361
20-10-2023,Lok Ma Chau,Arrival,9644,2348,609,12601
20-10-2023,Lok Ma Chau,Departure,10585,3302,478,14365
20-10-2023,Man Kam To,Arrival,0,0,0,0
20-10-2023,Man Kam To,Departure,0,0,0,0
20-10-2023,Sha Tau Kok,Arrival,0,0,0,0
20-10-2023,Sha Tau Kok,Departure,0,0,0,0
20-10-2023,Shenzhen Bay,Arrival,21882,9165,1566,32613
20-10-2023,Shenzhen Bay,Departure,35226,9333,1183,45742
20-10-2023,China Ferry Terminal,Arrival,621,505,132,1258
20-10-2023,China Ferry Terminal,Departure,1358,447,64,1869
20-10-2023,Harbour Control,Arrival,34,0,80,114
20-10-2023,Harbour Control,Departure,3,0,70,73
20-10-2023,Kai Tak Cruise Terminal,Arrival,1183,180,140,1503
20-10-2023,Kai Tak Cruise Terminal,Departure,1437,234,57,1728
20-10-2023,Macau Ferry Terminal,Arrival,5435,940,2294,8669
20-10-2023,Macau Ferry Terminal,Departure,6419,1317,2085,9821
21-10-2023,Airport,Arrival,26306,6721,17891,50918
21-10-2023,Airport,Departure,41321,4901,13504,59726
21-10-2023,Express Rail Link West Kowloon,Arrival,10968,25381,1665,38014
21-10-2023,Express Rail Link West Kowloon,Departure,43072,18134,1538,62744
21-10-2023,Hung Hom,Arrival,0,0,0,0
21-10-2023,Hung Hom,Departure,0,0,0,0
21-10-2023,Lo Wu,Arrival,58531,16223,778,75532
21-10-2023,Lo Wu,Departure,114603,20826,926,136355
21-10-2023,Lok Ma Chau Spur Line,Arrival,47951,23910,413,72274
21-10-2023,Lok Ma Chau Spur Line,Departure,94738,25353,499,120590
21-10-2023,Heung Yuen Wai,Arrival,17895,9221,104,27220
21-10-2023,Heung Yuen Wai,Departure,32491,4930,125,37546
21-10-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,18280,6423,6180,30883
21-10-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,49909,9974,5248,65131
21-10-2023,Lok Ma Chau,Arrival,12701,2852,496,16049
21-10-2023,Lok Ma Chau,Departure,17697,6152,569,24418
21-10-2023,Man Kam To,Arrival,0,0,0,0
21-10-2023,Man Kam To,Departure,0,0,0,0
21-10-2023,Sha Tau Kok,Arrival,0,0,0,0
21-10-2023,Sha Tau Kok,Departure,0,0,0,0
21-10-2023,Shenzhen Bay,Arrival,24653,14502,1054,40209
21-10-2023,Shenzhen Bay,Departure,59693,16809,1325,77827
21-10-2023,China Ferry Terminal,Arrival,539,787,87,1413
21-10-2023,China Ferry Terminal,Departure,2729,534,68,3331
21-10-2023,Harbour Control,Arrival,0,0,39,39
21-10-2023,Harbour Control,Departure,1,0,40,41
21-10-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
21-10-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
21-10-2023,Macau Ferry Terminal,Arrival,5293,1113,2991,9397
21-10-2023,Macau Ferry Terminal,Departure,10597,1399,2645,14641
22-10-2023,Airport,Arrival,32986,5575,14273,52834
22-10-2023,Airport,Departure,33443,6599,17043,57085
22-10-2023,Express Rail Link West Kowloon,Arrival,17615,13783,1109,32507
22-10-2023,Express Rail Link West Kowloon,Departure,24519,20339,3434,48292
22-10-2023,Hung Hom,Arrival,0,0,0,0
22-10-2023,Hung Hom,Departure,0,0,0,0
